CULTIVO,Tiempo en semillero,Tipo de bandeja,Tiempo a cosecha,Estado,Semana,Cantidad
Calabacin verde,28,128,NA,Trasplante,51,NA
Calabacin verde,28,128,NA,Plan,52,NA
Calabacin verde,28,128,NA,Siembra,52,NA
Calabacin verde,28,128,NA,Trasplante,52,NA
Calabacin amarillo,28,128,NA,Plan,6,20
Calabacin amarillo,28,128,NA,Siembra,6,0
Calabacin amarillo,28,128,NA,Trasplante,6,0
Calabacin amarillo,28,128,NA,Plan,7,20
Calabacin amarillo,28,128,NA,Siembra,7,20
Calabacin amarillo,28,128,NA,Trasplante,7,20
Calabacin amarillo,28,128,NA,Plan,8,20
Calabacin amarillo,28,128,NA,Siembra,8,20
Calabacin amarillo,28,128,NA,Trasplante,8,20
Calabacin amarillo,28,128,NA,Plan,9,20
Calabacin amarillo,28,128,NA,Siembra,9,0
Calabacin amarillo,28,128,NA,Trasplante,9,0
Calabacin amarillo,28,128,NA,Plan,10,20
Calabacin amarillo,28,128,NA,Siembra,10,0
Calabacin amarillo,28,128,NA,Trasplante,10,0
Calabacin amarillo,28,128,NA,Plan,11,20
Calabacin amarillo,28,128,NA,Siembra,11,27
Calabacin amarillo,28,128,NA,Trasplante,11,27
Calabacin amarillo,28,128,NA,Plan,12,20
Calabacin amarillo,28,128,NA,Siembra,12,0
Calabacin amarillo,28,128,NA,Trasplante,12,0
Calabacin amarillo,28,128,NA,Plan,13,20
Calabacin amarillo,28,128,NA,Siembra,13,20
Calabacin amarillo,28,128,NA,Trasplante,13,20
Calabacin amarillo,28,128,NA,Plan,14,20
Calabacin amarillo,28,128,NA,Siembra,14,0
Calabacin amarillo,28,128,NA,Trasplante,14,0
Calabacin amarillo,28,128,NA,Plan,15,20
Calabacin amarillo,28,128,NA,Siembra,15,NA
Calabacin amarillo,28,128,NA,Trasplante,15,0
Calabacin amarillo,28,128,NA,Plan,16,20
Calabacin amarillo,28,128,NA,Siembra,16,0
Calabacin amarillo,28,128,NA,Trasplante,16,0
Calabacin amarillo,28,128,NA,Plan,17,20
Calabacin amarillo,28,128,NA,Siembra,17,20
Calabacin amarillo,28,128,NA,Trasplante,17,20
Calabacin amarillo,28,128,NA,Plan,18,20
Calabacin amarillo,28,128,NA,Siembra,18,20
Calabacin amarillo,28,128,NA,Trasplante,18,20
Calabacin amarillo,28,128,NA,Plan,19,20
Calabacin amarillo,28,128,NA,Siembra,19,20
Calabacin amarillo,28,128,NA,Trasplante,19,20
Calabacin amarillo,28,128,NA,Plan,20,20
Calabacin amarillo,28,128,NA,Siembra,20,20
Calabacin amarillo,28,128,NA,Trasplante,20,20
Calabacin amarillo,28,128,NA,Plan,21,20
Calabacin amarillo,28,128,NA,Siembra,21,20
Calabacin amarillo,28,128,NA,Trasplante,21,20
Calabacin amarillo,28,128,NA,Plan,22,20
Calabacin amarillo,28,128,NA,Siembra,22,20
Calabacin amarillo,28,128,NA,Trasplante,22,20
Calabacin amarillo,28,128,NA,Plan,23,20
Calabacin amarillo,28,128,NA,Siembra,23,NA
Calabacin amarillo,28,128,NA,Trasplante,23,0
Calabacin amarillo,28,128,NA,Plan,24,20
Calabacin amarillo,28,128,NA,Siembra,24,NA
Calabacin amarillo,28,128,NA,Trasplante,24,0
Calabacin amarillo,28,128,NA,Plan,25,20
Calabacin amarillo,28,128,NA,Siembra,25,NA
Calabacin amarillo,28,128,NA,Trasplante,25,NA
Calabacin amarillo,28,128,NA,Plan,26,20
Calabacin amarillo,28,128,NA,Siembra,26,NA
Calabacin amarillo,28,128,NA,Trasplante,26,NA
Calabacin amarillo,28,128,NA,Plan,27,20
Calabacin amarillo,28,128,NA,Siembra,27,NA
Calabacin amarillo,28,128,NA,Trasplante,27,NA
Calabacin amarillo,28,128,NA,Plan,28,NA
Calabacin amarillo,28,128,NA,Siembra,28,NA
Calabacin amarillo,28,128,NA,Trasplante,28,NA
Calabacin amarillo,28,128,NA,Plan,29,NA
Calabacin amarillo,28,128,NA,Siembra,29,NA
Calabacin amarillo,28,128,NA,Trasplante,29,NA
Calabacin amarillo,28,128,NA,Plan,30,NA
Calabacin amarillo,28,128,NA,Siembra,30,NA
Calabacin amarillo,28,128,NA,Trasplante,30,NA
Calabacin amarillo,28,128,NA,Plan,31,NA
Calabacin amarillo,28,128,NA,Siembra,31,NA
Calabacin amarillo,28,128,NA,Trasplante,31,NA
Calabacin amarillo,28,128,NA,Plan,32,NA
Calabacin amarillo,28,128,NA,Siembra,32,NA
Calabacin amarillo,28,128,NA,Trasplante,32,NA
Calabacin amarillo,28,128,NA,Plan,33,NA
Calabacin amarillo,28,128,NA,Siembra,33,NA
Calabacin amarillo,28,128,NA,Trasplante,33,NA
Calabacin amarillo,28,128,NA,Plan,34,NA
Calabacin amarillo,28,128,NA,Siembra,34,NA
Calabacin amarillo,28,128,NA,Trasplante,34,NA
Calabacin amarillo,28,128,NA,Plan,35,NA
Calabacin amarillo,28,128,NA,Siembra,35,NA
Calabacin amarillo,28,128,NA,Trasplante,35,NA
Calabacin amarillo,28,128,NA,Plan,36,NA
Calabacin amarillo,28,128,NA,Siembra,36,NA
Calabacin amarillo,28,128,NA,Trasplante,36,NA
Calabacin amarillo,28,128,NA,Plan,37,NA
Calabacin amarillo,28,128,NA,Siembra,37,NA
Calabacin amarillo,28,128,NA,Trasplante,37,NA
Calabacin amarillo,28,128,NA,Plan,38,NA
Calabacin amarillo,28,128,NA,Siembra,38,NA
Calabacin amarillo,28,128,NA,Trasplante,38,NA
Calabacin amarillo,28,128,NA,Plan,39,NA
Calabacin amarillo,28,128,NA,Siembra,39,NA
Calabacin amarillo,28,128,NA,Trasplante,39,NA
Calabacin amarillo,28,128,NA,Plan,40,NA
Calabacin amarillo,28,128,NA,Siembra,40,NA
Calabacin amarillo,28,128,NA,Trasplante,40,NA
Calabacin amarillo,28,128,NA,Plan,41,NA
Calabacin amarillo,28,128,NA,Siembra,41,NA
Calabacin amarillo,28,128,NA,Trasplante,41,NA
Calabacin amarillo,28,128,NA,Plan,42,NA
Calabacin amarillo,28,128,NA,Siembra,42,NA
Calabacin amarillo,28,128,NA,Trasplante,42,NA
Calabacin amarillo,28,128,NA,Plan,43,NA
Calabacin amarillo,28,128,NA,Siembra,43,NA
Calabacin amarillo,28,128,NA,Trasplante,43,NA
Calabacin amarillo,28,128,NA,Plan,44,NA
Calabacin amarillo,28,128,NA,Siembra,44,NA
Calabacin amarillo,28,128,NA,Trasplante,44,NA
Calabacin amarillo,28,128,NA,Plan,45,NA
Calabacin amarillo,28,128,NA,Siembra,45,NA
Calabacin amarillo,28,128,NA,Trasplante,45,NA
Calabacin amarillo,28,128,NA,Plan,46,NA
Calabacin amarillo,28,128,NA,Siembra,46,NA
Calabacin amarillo,28,128,NA,Trasplante,46,NA
Calabacin amarillo,28,128,NA,Plan,47,NA
Calabacin amarillo,28,128,NA,Siembra,47,NA
Calabacin amarillo,28,128,NA,Trasplante,47,NA
Calabacin amarillo,28,128,NA,Plan,48,NA
Calabacin amarillo,28,128,NA,Siembra,48,NA
Calabacin amarillo,28,128,NA,Trasplante,48,NA
Calabacin amarillo,28,128,NA,Plan,49,NA
Calabacin amarillo,28,128,NA,Siembra,49,NA
Calabacin amarillo,28,128,NA,Trasplante,49,NA
Calabacin amarillo,28,128,NA,Plan,50,NA
Calabacin amarillo,28,128,NA,Siembra,50,NA
Calabacin amarillo,28,128,NA,Trasplante,50,NA
Calabacin amarillo,28,128,NA,Plan,51,NA
Calabacin amarillo,28,128,NA,Siembra,51,NA
Calabacin amarillo,28,128,NA,Trasplante,51,NA
Calabacin amarillo,28,128,NA,Plan,52,NA
Calabacin amarillo,28,128,NA,Siembra,52,NA
Calabacin amarillo,28,128,NA,Trasplante,52,NA
Espinaca,28,200,5,Plan,6,800
Espinaca,28,200,5,Siembra,6,640
Espinaca,28,200,5,Trasplante,6,640
Espinaca,28,200,5,Plan,7,800
Espinaca,28,200,5,Siembra,7,800
Espinaca,28,200,5,Trasplante,7,800
Espinaca,28,200,5,Plan,8,800
Espinaca,28,200,5,Siembra,8,800
Espinaca,28,200,5,Trasplante,8,800
Espinaca,28,200,5,Plan,9,800
Espinaca,28,200,5,Siembra,9,800
Espinaca,28,200,5,Trasplante,9,800
Espinaca,28,200,5,Plan,10,800
Espinaca,28,200,5,Siembra,10,800
Espinaca,28,200,5,Trasplante,10,800
Espinaca,28,200,5,Plan,11,800
Espinaca,28,200,5,Siembra,11,800
Espinaca,28,200,5,Trasplante,11,800
Espinaca,28,200,5,Plan,12,800
Espinaca,28,200,5,Siembra,12,800
Espinaca,28,200,5,Trasplante,12,800
Espinaca,28,200,5,Plan,13,800
Espinaca,28,200,5,Siembra,13,792
Espinaca,28,200,5,Trasplante,13,792
Espinaca,28,200,5,Plan,14,800
Espinaca,28,200,5,Siembra,14,792
Espinaca,28,200,5,Trasplante,14,792
Espinaca,28,200,5,Plan,15,800
Espinaca,28,200,5,Siembra,15,NA
Espinaca,28,200,5,Trasplante,15,0
Espinaca,28,200,5,Plan,16,800
Espinaca,28,200,5,Siembra,16,800
Espinaca,28,200,5,Trasplante,16,800
Espinaca,28,200,5,Plan,17,800
Espinaca,28,200,5,Siembra,17,800
Espinaca,28,200,5,Trasplante,17,800
Espinaca,28,200,5,Plan,18,800
Espinaca,28,200,5,Siembra,18,800
Espinaca,28,200,5,Trasplante,18,800
Espinaca,28,200,5,Plan,19,800
Espinaca,28,200,5,Siembra,19,800
Espinaca,28,200,5,Trasplante,19,800
Espinaca,28,200,5,Plan,20,800
Espinaca,28,200,5,Siembra,20,800
Espinaca,28,200,5,Trasplante,20,800
Espinaca,28,200,5,Plan,21,800
Espinaca,28,200,5,Siembra,21,800
Espinaca,28,200,5,Trasplante,21,800
Espinaca,28,200,5,Plan,22,800
Espinaca,28,200,5,Siembra,22,800
Espinaca,28,200,5,Trasplante,22,800
Espinaca,28,200,5,Plan,23,800
Espinaca,28,200,5,Siembra,23,NA
Espinaca,28,200,5,Trasplante,23,800
Espinaca,28,200,5,Plan,24,800
Espinaca,28,200,5,Siembra,24,NA
Espinaca,28,200,5,Trasplante,24,800
Espinaca,28,200,5,Plan,25,800
Espinaca,28,200,5,Siembra,25,NA
Espinaca,28,200,5,Trasplante,25,NA
Espinaca,28,200,5,Plan,26,800
Espinaca,28,200,5,Siembra,26,NA
Espinaca,28,200,5,Trasplante,26,NA
Espinaca,28,200,5,Plan,27,800
Espinaca,28,200,5,Siembra,27,NA
Espinaca,28,200,5,Trasplante,27,NA
Espinaca,28,200,5,Plan,28,NA
Espinaca,28,200,5,Siembra,28,NA
Espinaca,28,200,5,Trasplante,28,NA
Espinaca,28,200,5,Plan,29,NA
Espinaca,28,200,5,Siembra,29,NA
Espinaca,28,200,5,Trasplante,29,NA
Espinaca,28,200,5,Plan,30,NA
Espinaca,28,200,5,Siembra,30,NA
Espinaca,28,200,5,Trasplante,30,NA
Espinaca,28,200,5,Plan,31,NA
Espinaca,28,200,5,Siembra,31,NA
Espinaca,28,200,5,Trasplante,31,NA
Espinaca,28,200,5,Plan,32,NA
Espinaca,28,200,5,Siembra,32,NA
Espinaca,28,200,5,Trasplante,32,NA
Espinaca,28,200,5,Plan,33,NA
Espinaca,28,200,5,Siembra,33,NA
Espinaca,28,200,5,Trasplante,33,NA
Espinaca,28,200,5,Plan,34,NA
Espinaca,28,200,5,Siembra,34,NA
Espinaca,28,200,5,Trasplante,34,NA
Espinaca,28,200,5,Plan,35,NA
Espinaca,28,200,5,Siembra,35,NA
Espinaca,28,200,5,Trasplante,35,NA
Espinaca,28,200,5,Plan,36,NA
Espinaca,28,200,5,Siembra,36,NA
Espinaca,28,200,5,Trasplante,36,NA
Espinaca,28,200,5,Plan,37,NA
Espinaca,28,200,5,Siembra,37,NA
Espinaca,28,200,5,Trasplante,37,NA
Espinaca,28,200,5,Plan,38,NA
Espinaca,28,200,5,Siembra,38,NA
Espinaca,28,200,5,Trasplante,38,NA
Espinaca,28,200,5,Plan,39,NA
Espinaca,28,200,5,Siembra,39,NA
Espinaca,28,200,5,Trasplante,39,NA
Espinaca,28,200,5,Plan,40,NA
Espinaca,28,200,5,Siembra,40,NA
Espinaca,28,200,5,Trasplante,40,NA
Espinaca,28,200,5,Plan,41,NA
Espinaca,28,200,5,Siembra,41,NA
Espinaca,28,200,5,Trasplante,41,NA
Espinaca,28,200,5,Plan,42,NA
Espinaca,28,200,5,Siembra,42,NA
Espinaca,28,200,5,Trasplante,42,NA
Espinaca,28,200,5,Plan,43,NA
Espinaca,28,200,5,Siembra,43,NA
Espinaca,28,200,5,Trasplante,43,NA
Espinaca,28,200,5,Plan,44,NA
Espinaca,28,200,5,Siembra,44,NA
Espinaca,28,200,5,Trasplante,44,NA
Espinaca,28,200,5,Plan,45,NA
Espinaca,28,200,5,Siembra,45,NA
Espinaca,28,200,5,Trasplante,45,NA
Espinaca,28,200,5,Plan,46,NA
Espinaca,28,200,5,Siembra,46,NA
Espinaca,28,200,5,Trasplante,46,NA
Espinaca,28,200,5,Plan,47,NA
Espinaca,28,200,5,Siembra,47,NA
Espinaca,28,200,5,Trasplante,47,NA
Espinaca,28,200,5,Plan,48,NA
Espinaca,28,200,5,Siembra,48,NA
Espinaca,28,200,5,Trasplante,48,NA
Espinaca,28,200,5,Plan,49,NA
Espinaca,28,200,5,Siembra,49,NA
Espinaca,28,200,5,Trasplante,49,NA
Espinaca,28,200,5,Plan,50,NA
Espinaca,28,200,5,Siembra,50,NA
Espinaca,28,200,5,Trasplante,50,NA
Espinaca,28,200,5,Plan,51,NA
Espinaca,28,200,5,Siembra,51,NA
Espinaca,28,200,5,Trasplante,51,NA
Espinaca,28,200,5,Plan,52,NA
Espinaca,28,200,5,Siembra,52,NA
Espinaca,28,200,5,Trasplante,52,NA
Brócoli,28,128,14,Plan,6,100
Brócoli,28,128,14,Siembra,6,100
Brócoli,28,128,14,Trasplante,6,100
Brócoli,28,128,14,Plan,7,100
Brócoli,28,128,14,Siembra,7,100
Brócoli,28,128,14,Trasplante,7,100
Brócoli,28,128,14,Plan,8,100
Brócoli,28,128,14,Siembra,8,100
Brócoli,28,128,14,Trasplante,8,100
Brócoli,28,128,14,Plan,9,100
Brócoli,28,128,14,Siembra,9,100
Brócoli,28,128,14,Trasplante,9,100
Brócoli,28,128,14,Plan,10,100
Brócoli,28,128,14,Siembra,10,100
Brócoli,28,128,14,Trasplante,10,100
Brócoli,28,128,14,Plan,11,100
Brócoli,28,128,14,Siembra,11,100
Brócoli,28,128,14,Trasplante,11,100
Brócoli,28,128,14,Plan,12,100
Brócoli,28,128,14,Siembra,12,100
Brócoli,28,128,14,Trasplante,12,100
Brócoli,28,128,14,Plan,13,100
Brócoli,28,128,14,Siembra,13,100
Brócoli,28,128,14,Trasplante,13,100
Brócoli,28,128,14,Plan,14,100
Brócoli,28,128,14,Siembra,14,100
Brócoli,28,128,14,Trasplante,14,100
Brócoli,28,128,14,Plan,15,100
Brócoli,28,128,14,Siembra,15,NA
Brócoli,28,128,14,Trasplante,15,0
Brócoli,28,128,14,Plan,16,100
Brócoli,28,128,14,Siembra,16,100
Brócoli,28,128,14,Trasplante,16,100
Brócoli,28,128,14,Plan,17,100
Brócoli,28,128,14,Siembra,17,100
Brócoli,28,128,14,Trasplante,17,100
Brócoli,28,128,14,Plan,18,100
Brócoli,28,128,14,Siembra,18,100
Brócoli,28,128,14,Trasplante,18,100
Brócoli,28,128,14,Plan,19,100
Brócoli,28,128,14,Siembra,19,100
Brócoli,28,128,14,Trasplante,19,100
Brócoli,28,128,14,Plan,20,100
Brócoli,28,128,14,Siembra,20,100
Brócoli,28,128,14,Trasplante,20,100
Brócoli,28,128,14,Plan,21,100
Brócoli,28,128,14,Siembra,21,100
Brócoli,28,128,14,Trasplante,21,100
Brócoli,28,128,14,Plan,22,100
Brócoli,28,128,14,Siembra,22,100
Brócoli,28,128,14,Trasplante,22,100
Brócoli,28,128,14,Plan,23,100
Brócoli,28,128,14,Siembra,23,NA
Brócoli,28,128,14,Trasplante,23,100
Brócoli,28,128,14,Plan,24,100
Brócoli,28,128,14,Siembra,24,NA
Brócoli,28,128,14,Trasplante,24,100
Brócoli,28,128,14,Plan,25,100
Brócoli,28,128,14,Siembra,25,NA
Brócoli,28,128,14,Trasplante,25,NA
Brócoli,28,128,14,Plan,26,100
Brócoli,28,128,14,Siembra,26,NA
Brócoli,28,128,14,Trasplante,26,NA
Brócoli,28,128,14,Plan,27,100
Brócoli,28,128,14,Siembra,27,NA
Brócoli,28,128,14,Trasplante,27,NA
Brócoli,28,128,14,Plan,28,NA
Brócoli,28,128,14,Siembra,28,NA
Brócoli,28,128,14,Trasplante,28,NA
Brócoli,28,128,14,Plan,29,NA
Brócoli,28,128,14,Siembra,29,NA
Brócoli,28,128,14,Trasplante,29,NA
Brócoli,28,128,14,Plan,30,NA
Brócoli,28,128,14,Siembra,30,NA
Brócoli,28,128,14,Trasplante,30,NA
Brócoli,28,128,14,Plan,31,NA
Brócoli,28,128,14,Siembra,31,NA
Brócoli,28,128,14,Trasplante,31,NA
Brócoli,28,128,14,Plan,32,NA
Brócoli,28,128,14,Siembra,32,NA
Brócoli,28,128,14,Trasplante,32,NA
Brócoli,28,128,14,Plan,33,NA
Brócoli,28,128,14,Siembra,33,NA
Brócoli,28,128,14,Trasplante,33,NA
Brócoli,28,128,14,Plan,34,NA
Brócoli,28,128,14,Siembra,34,NA
Brócoli,28,128,14,Trasplante,34,NA
Brócoli,28,128,14,Plan,35,NA
Brócoli,28,128,14,Siembra,35,NA
Brócoli,28,128,14,Trasplante,35,NA
Brócoli,28,128,14,Plan,36,NA
Brócoli,28,128,14,Siembra,36,NA
Brócoli,28,128,14,Trasplante,36,NA
Brócoli,28,128,14,Plan,37,NA
Brócoli,28,128,14,Siembra,37,NA
Brócoli,28,128,14,Trasplante,37,NA
Brócoli,28,128,14,Plan,38,NA
Brócoli,28,128,14,Siembra,38,NA
Brócoli,28,128,14,Trasplante,38,NA
Brócoli,28,128,14,Plan,39,NA
Brócoli,28,128,14,Siembra,39,NA
Brócoli,28,128,14,Trasplante,39,NA
Brócoli,28,128,14,Plan,40,NA
Brócoli,28,128,14,Siembra,40,NA
Brócoli,28,128,14,Trasplante,40,NA
Brócoli,28,128,14,Plan,41,NA
Brócoli,28,128,14,Siembra,41,NA
Brócoli,28,128,14,Trasplante,41,NA
Brócoli,28,128,14,Plan,42,NA
Brócoli,28,128,14,Siembra,42,NA
Brócoli,28,128,14,Trasplante,42,NA
Brócoli,28,128,14,Plan,43,NA
Brócoli,28,128,14,Siembra,43,NA
Brócoli,28,128,14,Trasplante,43,NA
Brócoli,28,128,14,Plan,44,NA
Brócoli,28,128,14,Siembra,44,NA
Brócoli,28,128,14,Trasplante,44,NA
Brócoli,28,128,14,Plan,45,NA
Brócoli,28,128,14,Siembra,45,NA
Brócoli,28,128,14,Trasplante,45,NA
Brócoli,28,128,14,Plan,46,NA
Brócoli,28,128,14,Siembra,46,NA
Brócoli,28,128,14,Trasplante,46,NA
Brócoli,28,128,14,Plan,47,NA
Brócoli,28,128,14,Siembra,47,NA
Brócoli,28,128,14,Trasplante,47,NA
Brócoli,28,128,14,Plan,48,NA
Brócoli,28,128,14,Siembra,48,NA
Brócoli,28,128,14,Trasplante,48,NA
Brócoli,28,128,14,Plan,49,NA
Brócoli,28,128,14,Siembra,49,NA
Brócoli,28,128,14,Trasplante,49,NA
Brócoli,28,128,14,Plan,50,NA
Brócoli,28,128,14,Siembra,50,NA
Brócoli,28,128,14,Trasplante,50,NA
Brócoli,28,128,14,Plan,51,NA
Brócoli,28,128,14,Siembra,51,NA
Brócoli,28,128,14,Trasplante,51,NA
Brócoli,28,128,14,Plan,52,NA
Brócoli,28,128,14,Siembra,52,NA
Brócoli,28,128,14,Trasplante,52,NA
Coliflor,28,128,14,Plan,6,56
Coliflor,28,128,14,Siembra,6,56
Coliflor,28,128,14,Trasplante,6,56
Coliflor,28,128,14,Plan,7,56
Coliflor,28,128,14,Siembra,7,56
Coliflor,28,128,14,Trasplante,7,56
Coliflor,28,128,14,Plan,8,56
Coliflor,28,128,14,Siembra,8,56
Coliflor,28,128,14,Trasplante,8,56
Coliflor,28,128,14,Plan,9,56
Coliflor,28,128,14,Siembra,9,56
Coliflor,28,128,14,Trasplante,9,56
Coliflor,28,128,14,Plan,10,56
Coliflor,28,128,14,Siembra,10,56
Coliflor,28,128,14,Trasplante,10,56
Coliflor,28,128,14,Plan,11,56
Coliflor,28,128,14,Siembra,11,56
Coliflor,28,128,14,Trasplante,11,56
Coliflor,28,128,14,Plan,12,56
Coliflor,28,128,14,Siembra,12,56
Coliflor,28,128,14,Trasplante,12,56
Coliflor,28,128,14,Plan,13,56
Coliflor,28,128,14,Siembra,13,56
Coliflor,28,128,14,Trasplante,13,56
Coliflor,28,128,14,Plan,14,56
Coliflor,28,128,14,Siembra,14,56
Coliflor,28,128,14,Trasplante,14,56
Coliflor,28,128,14,Plan,15,56
Coliflor,28,128,14,Siembra,15,NA
Coliflor,28,128,14,Trasplante,15,0
Coliflor,28,128,14,Plan,16,56
Coliflor,28,128,14,Siembra,16,56
Coliflor,28,128,14,Trasplante,16,56
Coliflor,28,128,14,Plan,17,56
Coliflor,28,128,14,Siembra,17,56
Coliflor,28,128,14,Trasplante,17,56
Coliflor,28,128,14,Plan,18,56
Coliflor,28,128,14,Siembra,18,56
Coliflor,28,128,14,Trasplante,18,56
Coliflor,28,128,14,Plan,19,56
Coliflor,28,128,14,Siembra,19,56
Coliflor,28,128,14,Trasplante,19,56
Coliflor,28,128,14,Plan,20,56
Coliflor,28,128,14,Siembra,20,56
Coliflor,28,128,14,Trasplante,20,56
Coliflor,28,128,14,Plan,21,56
Coliflor,28,128,14,Siembra,21,56
Coliflor,28,128,14,Trasplante,21,56
Coliflor,28,128,14,Plan,22,56
Coliflor,28,128,14,Siembra,22,56
Coliflor,28,128,14,Trasplante,22,56
Coliflor,28,128,14,Plan,23,56
Coliflor,28,128,14,Siembra,23,NA
Coliflor,28,128,14,Trasplante,23,56
Coliflor,28,128,14,Plan,24,56
Coliflor,28,128,14,Siembra,24,NA
Coliflor,28,128,14,Trasplante,24,56
Coliflor,28,128,14,Plan,25,56
Coliflor,28,128,14,Siembra,25,NA
Coliflor,28,128,14,Trasplante,25,NA
Coliflor,28,128,14,Plan,26,56
Coliflor,28,128,14,Siembra,26,NA
Coliflor,28,128,14,Trasplante,26,NA
Coliflor,28,128,14,Plan,27,56
Coliflor,28,128,14,Siembra,27,NA
Coliflor,28,128,14,Trasplante,27,NA
Coliflor,28,128,14,Plan,28,NA
Coliflor,28,128,14,Siembra,28,NA
Coliflor,28,128,14,Trasplante,28,NA
Coliflor,28,128,14,Plan,29,NA
Coliflor,28,128,14,Siembra,29,NA
Coliflor,28,128,14,Trasplante,29,NA
Coliflor,28,128,14,Plan,30,NA
Coliflor,28,128,14,Siembra,30,NA
Coliflor,28,128,14,Trasplante,30,NA
Coliflor,28,128,14,Plan,31,NA
Coliflor,28,128,14,Siembra,31,NA
Coliflor,28,128,14,Trasplante,31,NA
Coliflor,28,128,14,Plan,32,NA
Coliflor,28,128,14,Siembra,32,NA
Coliflor,28,128,14,Trasplante,32,NA
Coliflor,28,128,14,Plan,33,NA
Coliflor,28,128,14,Siembra,33,NA
Coliflor,28,128,14,Trasplante,33,NA
Coliflor,28,128,14,Plan,34,NA
Coliflor,28,128,14,Siembra,34,NA
Coliflor,28,128,14,Trasplante,34,NA
Coliflor,28,128,14,Plan,35,NA
Coliflor,28,128,14,Siembra,35,NA
Coliflor,28,128,14,Trasplante,35,NA
Coliflor,28,128,14,Plan,36,NA
Coliflor,28,128,14,Siembra,36,NA
Coliflor,28,128,14,Trasplante,36,NA
Coliflor,28,128,14,Plan,37,NA
Coliflor,28,128,14,Siembra,37,NA
Coliflor,28,128,14,Trasplante,37,NA
Coliflor,28,128,14,Plan,38,NA
Coliflor,28,128,14,Siembra,38,NA
Coliflor,28,128,14,Trasplante,38,NA
Coliflor,28,128,14,Plan,39,NA
Coliflor,28,128,14,Siembra,39,NA
Coliflor,28,128,14,Trasplante,39,NA
Coliflor,28,128,14,Plan,40,NA
Coliflor,28,128,14,Siembra,40,NA
Coliflor,28,128,14,Trasplante,40,NA
Coliflor,28,128,14,Plan,41,NA
Coliflor,28,128,14,Siembra,41,NA
Coliflor,28,128,14,Trasplante,41,NA
Coliflor,28,128,14,Plan,42,NA
Coliflor,28,128,14,Siembra,42,NA
Coliflor,28,128,14,Trasplante,42,NA
Coliflor,28,128,14,Plan,43,NA
Coliflor,28,128,14,Siembra,43,NA
Coliflor,28,128,14,Trasplante,43,NA
Coliflor,28,128,14,Plan,44,NA
Coliflor,28,128,14,Siembra,44,NA
Coliflor,28,128,14,Trasplante,44,NA
Coliflor,28,128,14,Plan,45,NA
Coliflor,28,128,14,Siembra,45,NA
Coliflor,28,128,14,Trasplante,45,NA
Coliflor,28,128,14,Plan,46,NA
Coliflor,28,128,14,Siembra,46,NA
Coliflor,28,128,14,Trasplante,46,NA
Coliflor,28,128,14,Plan,47,NA
Coliflor,28,128,14,Siembra,47,NA
Coliflor,28,128,14,Trasplante,47,NA
Coliflor,28,128,14,Plan,48,NA
Coliflor,28,128,14,Siembra,48,NA
Coliflor,28,128,14,Trasplante,48,NA
Coliflor,28,128,14,Plan,49,NA
Coliflor,28,128,14,Siembra,49,NA
Coliflor,28,128,14,Trasplante,49,NA
Coliflor,28,128,14,Plan,50,NA
Coliflor,28,128,14,Siembra,50,NA
Coliflor,28,128,14,Trasplante,50,NA
Coliflor,28,128,14,Plan,51,NA
Coliflor,28,128,14,Siembra,51,NA
Coliflor,28,128,14,Trasplante,51,NA
Coliflor,28,128,14,Plan,52,NA
Coliflor,28,128,14,Siembra,52,NA
Coliflor,28,128,14,Trasplante,52,NA
Romanesco,28,128,14,Plan,6,100
Romanesco,28,128,14,Siembra,6,NA
Romanesco,28,128,14,Trasplante,6,0
Romanesco,28,128,14,Plan,7,100
Romanesco,28,128,14,Siembra,7,NA
Romanesco,28,128,14,Trasplante,7,0
Romanesco,28,128,14,Plan,8,100
Romanesco,28,128,14,Siembra,8,0
Romanesco,28,128,14,Trasplante,8,0
Romanesco,28,128,14,Plan,9,100
Romanesco,28,128,14,Siembra,9,100
Romanesco,28,128,14,Trasplante,9,100
Romanesco,28,128,14,Plan,10,100
Romanesco,28,128,14,Siembra,10,100
Romanesco,28,128,14,Trasplante,10,100
Romanesco,28,128,14,Plan,11,100
Romanesco,28,128,14,Siembra,11,100
Romanesco,28,128,14,Trasplante,11,100
Romanesco,28,128,14,Plan,12,100
Romanesco,28,128,14,Siembra,12,100
Romanesco,28,128,14,Trasplante,12,100
Romanesco,28,128,14,Plan,13,100
Romanesco,28,128,14,Siembra,13,100
Romanesco,28,128,14,Trasplante,13,100
Romanesco,28,128,14,Plan,14,100
Romanesco,28,128,14,Siembra,14,100
Romanesco,28,128,14,Trasplante,14,100
Romanesco,28,128,14,Plan,15,100
Romanesco,28,128,14,Siembra,15,NA
Romanesco,28,128,14,Trasplante,15,0
Romanesco,28,128,14,Plan,16,100
Romanesco,28,128,14,Siembra,16,100
Romanesco,28,128,14,Trasplante,16,100
Romanesco,28,128,14,Plan,17,100
Romanesco,28,128,14,Siembra,17,100
Romanesco,28,128,14,Trasplante,17,100
Romanesco,28,128,14,Plan,18,100
Romanesco,28,128,14,Siembra,18,100
Romanesco,28,128,14,Trasplante,18,100
Romanesco,28,128,14,Plan,19,100
Romanesco,28,128,14,Siembra,19,100
Romanesco,28,128,14,Trasplante,19,100
Romanesco,28,128,14,Plan,20,100
Romanesco,28,128,14,Siembra,20,100
Romanesco,28,128,14,Trasplante,20,100
