Cama	Fecha	Variable	Valor
11	2020-11-13	Plantas	121
11	2020-11-13	TallosPorPlanta	0.03305785123966942
11	2020-11-13	TallosPorM2	0.1923076923076923
11	2021-02-16	Tallos	3
11	2021-02-16	Plantas	121
11	2021-02-16	TallosPorPlanta	0.024793388429752067
11	2021-02-16	TallosPorM2	0.14423076923076922
11	2020-12-24	Tallos	24
11	2020-12-24	Plantas	121
11	2020-12-24	TallosPorPlanta	0.19834710743801653
11	2020-12-24	TallosPorM2	1.1538461538461537
11	2021-05-18	Tallos	27
11	2021-05-18	Plantas	121
11	2021-05-18	TallosPorPlanta	0.2231404958677686
11	2021-05-18	TallosPorM2	1.2980769230769231
11	2021-03-29	Tallos	5
11	2021-03-29	Plantas	121
11	2021-03-29	TallosPorPlanta	0.04132231404958678
11	2021-03-29	TallosPorM2	0.24038461538461536
11	2021-03-23	Tallos	5
11	2021-03-23	Plantas	121
11	2021-03-23	TallosPorPlanta	0.04132231404958678
11	2021-03-23	TallosPorM2	0.24038461538461536
11	2021-01-26	Tallos	5
11	2021-01-26	Plantas	121
11	2021-01-26	TallosPorPlanta	0.04132231404958678
11	2021-01-26	TallosPorM2	0.24038461538461536
11	2020-11-23	Tallos	8
11	2020-11-23	Plantas	121
11	2020-11-23	TallosPorPlanta	0.06611570247933884
11	2020-11-23	TallosPorM2	0.3846153846153846
11	2020-11-05	Tallos	14
11	2020-11-05	Plantas	121
11	2020-11-05	TallosPorPlanta	0.11570247933884298
11	2020-11-05	TallosPorM2	0.673076923076923
11	2021-01-12	Tallos	5
11	2021-01-12	Plantas	121
11	2021-01-12	TallosPorPlanta	0.04132231404958678
11	2021-01-12	TallosPorM2	0.24038461538461536
11	2020-12-11	Tallos	12
11	2020-12-11	Plantas	121
11	2020-12-11	TallosPorPlanta	0.09917355371900827
11	2020-12-11	TallosPorM2	0.5769230769230769
11	2020-11-18	Tallos	8
11	2020-11-18	Plantas	121
11	2020-11-18	TallosPorPlanta	0.06611570247933884
11	2020-11-18	TallosPorM2	0.3846153846153846
11	2021-02-26	Tallos	2
11	2021-02-26	Plantas	121
11	2021-02-26	TallosPorPlanta	0.01652892561983471
11	2021-02-26	TallosPorM2	0.09615384615384615
11	2021-02-23	Tallos	2
11	2021-02-23	Plantas	121
11	2021-02-23	TallosPorPlanta	0.01652892561983471
11	2021-02-23	TallosPorM2	0.09615384615384615
11	2020-12-28	Tallos	13
11	2020-12-28	Plantas	121
11	2020-12-28	TallosPorPlanta	0.10743801652892562
11	2020-12-28	TallosPorM2	0.625
11	2021-05-20	Tallos	16
11	2021-05-20	Plantas	121
11	2021-05-20	TallosPorPlanta	0.1322314049586777
11	2021-05-20	TallosPorM2	0.7692307692307692
11	2021-03-31	Tallos	6
11	2021-03-31	Plantas	121
11	2021-03-31	TallosPorPlanta	0.049586776859504134
11	2021-03-31	TallosPorM2	0.28846153846153844
11	2021-02-08	Tallos	3
11	2021-02-08	Plantas	121
11	2021-02-08	TallosPorPlanta	0.024793388429752067
11	2021-02-08	TallosPorM2	0.14423076923076922
11	2021-02-02	Tallos	NA
11	2021-02-02	Plantas	121
11	2021-02-02	TallosPorPlanta	NA
11	2021-02-02	TallosPorM2	NA
11	2020-11-27	Tallos	17
11	2020-11-27	Plantas	121
11	2020-11-27	TallosPorPlanta	0.14049586776859505
11	2020-11-27	TallosPorM2	0.8173076923076923
11	2020-11-06	Tallos	5
11	2020-11-06	Plantas	121
11	2020-11-06	TallosPorPlanta	0.04132231404958678
11	2020-11-06	TallosPorM2	0.24038461538461536
11	2021-01-19	Tallos	3
11	2021-01-19	Plantas	121
11	2021-01-19	TallosPorPlanta	0.024793388429752067
11	2021-01-19	TallosPorM2	0.14423076923076922
11	2020-12-14	Tallos	46
11	2020-12-14	Plantas	121
11	2020-12-14	TallosPorPlanta	0.38016528925619836
11	2020-12-14	TallosPorM2	2.2115384615384617
11	2020-11-19	Tallos	7
11	2020-11-19	Plantas	121
11	2020-11-19	TallosPorPlanta	0.05785123966942149
11	2020-11-19	TallosPorM2	0.3365384615384615
11	2021-03-04	Tallos	7
11	2021-03-04	Plantas	121
11	2021-03-04	TallosPorPlanta	0.05785123966942149
11	2021-03-04	TallosPorM2	0.3365384615384615
11	2021-01-04	Tallos	6
11	2021-01-04	Plantas	121
11	2021-01-04	TallosPorPlanta	0.049586776859504134
11	2021-01-04	TallosPorM2	0.28846153846153844
11	2020-12-31	Tallos	10
11	2020-12-31	Plantas	121
11	2020-12-31	TallosPorPlanta	0.08264462809917356
11	2020-12-31	TallosPorM2	0.4807692307692307
11	2021-05-24	Tallos	20
11	2021-05-24	Plantas	121
11	2021-05-24	TallosPorPlanta	0.1652892561983471
11	2021-05-24	TallosPorM2	0.9615384615384615
11	2020-12-04	Tallos	22
11	2020-12-04	Plantas	121
11	2020-12-04	TallosPorPlanta	0.18181818181818182
11	2020-12-04	TallosPorM2	1.0576923076923077
11	2020-12-01	Tallos	NA
11	2020-12-01	Plantas	121
11	2020-12-01	TallosPorPlanta	NA
11	2020-12-01	TallosPorM2	NA
11	2020-11-30	Tallos	NA
11	2020-11-30	Plantas	121
11	2020-11-30	TallosPorPlanta	NA
11	2020-11-30	TallosPorM2	NA
11	2021-06-18	Tallos	6
11	2021-06-18	Plantas	121
11	2021-06-18	TallosPorPlanta	0.049586776859504134
11	2021-06-18	TallosPorM2	0.28846153846153844
11	2020-12-21	Tallos	2
11	2020-12-21	Plantas	121
11	2020-12-21	TallosPorPlanta	0.01652892561983471
11	2020-12-21	TallosPorM2	0.09615384615384615
11	2020-12-18	Tallos	NA
11	2020-12-18	Plantas	121
11	2020-12-18	TallosPorPlanta	NA
11	2020-12-18	TallosPorM2	NA
11	2020-12-16	Tallos	17
11	2020-12-16	Plantas	121
11	2020-12-16	TallosPorPlanta	0.14049586776859505
11	2020-12-16	TallosPorM2	0.8173076923076923
11	2021-06-08	Tallos	23
11	2021-06-08	Plantas	121
11	2021-06-08	TallosPorPlanta	0.19008264462809918
11	2021-06-08	TallosPorM2	1.1057692307692308
11	2020-12-07	Tallos	24
11	2020-12-07	Plantas	121
11	2020-12-07	TallosPorPlanta	0.19834710743801653
11	2020-12-07	TallosPorM2	1.1538461538461537
11	2021-06-03	Tallos	21
11	2021-06-03	Plantas	121
11	2021-06-03	TallosPorPlanta	0.17355371900826447
11	2021-06-03	TallosPorM2	1.0096153846153846
11	2021-05-31	Tallos	27
11	2021-05-31	Plantas	121
11	2021-05-31	TallosPorPlanta	0.2231404958677686
11	2021-05-31	TallosPorM2	1.2980769230769231
11	2021-05-27	Tallos	23
11	2021-05-27	Plantas	121
11	2021-05-27	TallosPorPlanta	0.19008264462809918
11	2021-05-27	TallosPorM2	1.1057692307692308
11	2021-06-28	Tallos	25
11	2021-06-28	Plantas	121
11	2021-06-28	TallosPorPlanta	0.2066115702479339
11	2021-06-28	TallosPorM2	1.2019230769230769
11	2021-06-24	Tallos	13
11	2021-06-24	Plantas	121
11	2021-06-24	TallosPorPlanta	0.10743801652892562
11	2021-06-24	TallosPorM2	0.625
11	2021-06-21	Tallos	3
11	2021-06-21	Plantas	121
11	2021-06-21	TallosPorPlanta	0.024793388429752067
11	2021-06-21	TallosPorM2	0.14423076923076922
11	2021-06-15	Tallos	19
11	2021-06-15	Plantas	121
11	2021-06-15	TallosPorPlanta	0.15702479338842976
11	2021-06-15	TallosPorM2	0.9134615384615384
11	2021-06-10	Tallos	11
11	2021-06-10	Plantas	121
11	2021-06-10	TallosPorPlanta	0.09090909090909091
11	2021-06-10	TallosPorM2	0.5288461538461539
12	2021-06-08	Tallos	18
12	2021-06-08	Plantas	120
12	2021-06-08	TallosPorPlanta	0.15
12	2021-06-08	TallosPorM2	0.8653846153846153
12	2020-12-01	Tallos	4
12	2020-12-01	Plantas	120
12	2020-12-01	TallosPorPlanta	0.03333333333333333
12	2020-12-01	TallosPorM2	0.1923076923076923
12	2020-11-30	Tallos	20
12	2020-11-30	Plantas	120
12	2020-11-30	TallosPorPlanta	0.16666666666666666
12	2020-11-30	TallosPorM2	0.9615384615384615
12	2021-06-10	Tallos	11
12	2021-06-10	Plantas	120
12	2021-06-10	TallosPorPlanta	0.09166666666666666
12	2021-06-10	TallosPorM2	0.5288461538461539
12	2021-04-27	Tallos	62
12	2021-04-27	Plantas	120
12	2021-04-27	TallosPorPlanta	0.5166666666666667
12	2021-04-27	TallosPorM2	2.980769230769231
12	2021-04-23	Tallos	46
12	2021-04-23	Plantas	120
12	2021-04-23	TallosPorPlanta	0.38333333333333336
12	2021-04-23	TallosPorM2	2.2115384615384617
12	2021-03-09	Tallos	10
12	2021-03-09	Plantas	120
12	2021-03-09	TallosPorPlanta	0.08333333333333333
12	2021-03-09	TallosPorM2	0.4807692307692307
12	2021-05-31	Tallos	31
12	2021-05-31	Plantas	120
12	2021-05-31	TallosPorPlanta	0.25833333333333336
12	2021-05-31	TallosPorM2	1.4903846153846154
12	2021-05-27	Tallos	35
12	2021-05-27	Plantas	120
12	2021-05-27	TallosPorPlanta	0.2916666666666667
12	2021-05-27	TallosPorM2	1.6826923076923077
12	2021-05-24	Tallos	22
12	2021-05-24	Plantas	120
12	2021-05-24	TallosPorPlanta	0.18333333333333332
12	2021-05-24	TallosPorM2	1.0576923076923077
12	2021-04-05	Tallos	6
12	2021-04-05	Plantas	120
12	2021-04-05	TallosPorPlanta	0.05
12	2021-04-05	TallosPorM2	0.28846153846153844
12	2020-12-04	Tallos	4
12	2020-12-04	Plantas	120
12	2020-12-04	TallosPorPlanta	0.03333333333333333
12	2020-12-04	TallosPorM2	0.1923076923076923
12	2020-11-12	Tallos	5
12	2020-11-12	Plantas	120
12	2020-11-12	TallosPorPlanta	0.041666666666666664
12	2020-11-12	TallosPorM2	0.24038461538461536
12	2020-11-10	Tallos	3
12	2020-11-10	Plantas	120
12	2020-11-10	TallosPorPlanta	0.025
12	2020-11-10	TallosPorM2	0.14423076923076922
12	2020-11-09	Tallos	14
12	2020-11-09	Plantas	120
12	2020-11-09	TallosPorPlanta	0.11666666666666667
12	2020-11-09	TallosPorM2	0.673076923076923
12	2021-06-15	Tallos	14
12	2021-06-15	Plantas	120
12	2021-06-15	TallosPorPlanta	0.11666666666666667
12	2021-06-15	TallosPorM2	0.673076923076923
12	2021-05-04	Tallos	36
12	2021-05-04	Plantas	120
12	2021-05-04	TallosPorPlanta	0.3
12	2021-05-04	TallosPorM2	1.7307692307692306
12	2021-03-17	Tallos	2
12	2021-03-17	Plantas	120
12	2021-03-17	TallosPorPlanta	0.016666666666666666
12	2021-03-17	TallosPorM2	0.09615384615384615
12	2021-03-15	Tallos	8
12	2021-03-15	Plantas	120
12	2021-03-15	TallosPorPlanta	0.06666666666666667
12	2021-03-15	TallosPorM2	0.3846153846153846
12	2021-06-03	Tallos	12
12	2021-06-03	Plantas	120
12	2021-06-03	TallosPorPlanta	0.1
12	2021-06-03	TallosPorM2	0.5769230769230769
12	2021-04-20	Tallos	54
12	2021-04-20	Plantas	120
12	2021-04-20	TallosPorPlanta	0.45
12	2021-04-20	TallosPorM2	2.5961538461538463
12	2021-04-16	Tallos	39
12	2021-04-16	Plantas	120
12	2021-04-16	TallosPorPlanta	0.325
12	2021-04-16	TallosPorM2	1.875
12	2021-04-13	Tallos	32
12	2021-04-13	Plantas	120
12	2021-04-13	TallosPorPlanta	0.26666666666666666
12	2021-04-13	TallosPorM2	1.5384615384615383
12	2020-12-07	Tallos	18
12	2020-12-07	Plantas	120
12	2020-12-07	TallosPorPlanta	0.15
12	2020-12-07	TallosPorM2	0.8653846153846153
12	2020-11-13	Tallos	6
12	2020-11-13	Plantas	120
12	2020-11-13	TallosPorPlanta	0.05
12	2020-11-13	TallosPorM2	0.28846153846153844
12	2021-02-16	Tallos	6
12	2021-02-16	Plantas	120
12	2021-02-16	TallosPorPlanta	0.05
12	2021-02-16	TallosPorM2	0.28846153846153844
12	2020-12-24	Tallos	24
12	2020-12-24	Plantas	120
12	2020-12-24	TallosPorPlanta	0.2
12	2020-12-24	TallosPorM2	1.1538461538461537
12	2021-06-18	Tallos	5
12	2021-06-18	Plantas	120
12	2021-06-18	TallosPorPlanta	0.041666666666666664
12	2021-06-18	TallosPorM2	0.24038461538461536
12	2021-05-13	Tallos	32
12	2021-05-13	Plantas	120
12	2021-05-13	TallosPorPlanta	0.26666666666666666
12	2021-05-13	TallosPorM2	1.5384615384615383
12	2021-03-23	Tallos	3
12	2021-03-23	Plantas	120
12	2021-03-23	TallosPorPlanta	0.025
12	2021-03-23	TallosPorM2	0.14423076923076922
12	2021-01-26	Tallos	4
12	2021-01-26	Plantas	120
12	2021-01-26	TallosPorPlanta	0.03333333333333333
12	2021-01-26	TallosPorM2	0.1923076923076923
12	2020-12-16	Tallos	8
12	2020-12-16	Plantas	120
12	2020-12-16	TallosPorPlanta	0.06666666666666667
12	2020-12-16	TallosPorM2	0.3846153846153846
12	2020-11-20	Tallos	1
12	2020-11-20	Plantas	120
12	2020-11-20	TallosPorPlanta	0.008333333333333333
12	2020-11-20	TallosPorM2	0.04807692307692307
12	2020-11-04	Tallos	29
12	2020-11-04	Plantas	120
12	2020-11-04	TallosPorPlanta	0.24166666666666667
12	2020-11-04	TallosPorM2	1.3942307692307692
12	2021-01-06	Tallos	10
12	2021-01-06	Plantas	120
12	2021-01-06	TallosPorPlanta	0.08333333333333333
12	2021-01-06	TallosPorM2	0.4807692307692307
12	2020-12-09	Tallos	1
12	2020-12-09	Plantas	120
12	2020-12-09	TallosPorPlanta	0.008333333333333333
12	2020-12-09	TallosPorM2	0.04807692307692307
12	2020-11-17	Tallos	12
12	2020-11-17	Plantas	120
12	2020-11-17	TallosPorPlanta	0.1
12	2020-11-17	TallosPorM2	0.5769230769230769
12	2021-02-23	Tallos	2
12	2021-02-23	Plantas	120
12	2021-02-23	TallosPorPlanta	0.016666666666666666
12	2021-02-23	TallosPorM2	0.09615384615384615
12	2020-12-28	Tallos	14
12	2020-12-28	Plantas	120
12	2020-12-28	TallosPorPlanta	0.11666666666666667
12	2020-12-28	TallosPorM2	0.673076923076923
12	2021-06-21	Tallos	3
12	2021-06-21	Plantas	120
12	2021-06-21	TallosPorPlanta	0.025
12	2021-06-21	TallosPorM2	0.14423076923076922
12	2021-05-18	Tallos	23
12	2021-05-18	Plantas	120
12	2021-05-18	TallosPorPlanta	0.19166666666666668
12	2021-05-18	TallosPorM2	1.1057692307692308
12	2021-03-29	Tallos	2
12	2021-03-29	Plantas	120
12	2021-03-29	TallosPorPlanta	0.016666666666666666
12	2021-03-29	TallosPorM2	0.09615384615384615
12	2021-02-02	Tallos	5
12	2021-02-02	Plantas	120
12	2021-02-02	TallosPorPlanta	0.041666666666666664
12	2021-02-02	TallosPorM2	0.24038461538461536
12	2020-12-18	Tallos	5
12	2020-12-18	Plantas	120
12	2020-12-18	TallosPorPlanta	0.041666666666666664
12	2020-12-18	TallosPorM2	0.24038461538461536
12	2020-11-23	Tallos	10
12	2020-11-23	Plantas	120
12	2020-11-23	TallosPorPlanta	0.08333333333333333
12	2020-11-23	TallosPorM2	0.4807692307692307
12	2020-11-05	Tallos	8
12	2020-11-05	Plantas	120
12	2020-11-05	TallosPorPlanta	0.06666666666666667
12	2020-11-05	TallosPorM2	0.3846153846153846
12	2021-01-12	Tallos	4
12	2021-01-12	Plantas	120
12	2021-01-12	TallosPorPlanta	0.03333333333333333
12	2021-01-12	TallosPorM2	0.1923076923076923
12	2020-12-11	Tallos	19
12	2020-12-11	Plantas	120
12	2020-12-11	TallosPorPlanta	0.15833333333333333
12	2020-12-11	TallosPorM2	0.9134615384615384
12	2020-11-18	Tallos	9
12	2020-11-18	Plantas	120
12	2020-11-18	TallosPorPlanta	0.075
12	2020-11-18	TallosPorM2	0.43269230769230765
12	2021-02-26	Tallos	2
12	2021-02-26	Plantas	120
12	2021-02-26	TallosPorPlanta	0.016666666666666666
12	2021-02-26	TallosPorM2	0.09615384615384615
12	2020-12-31	Tallos	8
12	2020-12-31	Plantas	120
12	2020-12-31	TallosPorPlanta	0.06666666666666667
12	2020-12-31	TallosPorM2	0.3846153846153846
12	2021-06-24	Tallos	10
12	2021-06-24	Plantas	120
12	2021-06-24	TallosPorPlanta	0.08333333333333333
12	2021-06-24	TallosPorM2	0.4807692307692307
12	2021-05-20	Tallos	24
12	2021-05-20	Plantas	120
12	2021-05-20	TallosPorPlanta	0.2
12	2021-05-20	TallosPorM2	1.1538461538461537
12	2021-03-31	Tallos	6
12	2021-03-31	Plantas	120
12	2021-03-31	TallosPorPlanta	0.05
12	2021-03-31	TallosPorM2	0.28846153846153844
12	2021-02-08	Tallos	8
12	2021-02-08	Plantas	120
12	2021-02-08	TallosPorPlanta	0.06666666666666667
12	2021-02-08	TallosPorM2	0.3846153846153846
12	2020-12-21	Tallos	5
12	2020-12-21	Plantas	120
12	2020-12-21	TallosPorPlanta	0.041666666666666664
12	2020-12-21	TallosPorM2	0.24038461538461536
12	2020-11-27	Tallos	14
12	2020-11-27	Plantas	120
12	2020-11-27	TallosPorPlanta	0.11666666666666667
12	2020-11-27	TallosPorM2	0.673076923076923
12	2020-11-06	Tallos	10
12	2020-11-06	Plantas	120
12	2020-11-06	TallosPorPlanta	0.08333333333333333
12	2020-11-06	TallosPorM2	0.4807692307692307
12	2021-01-19	Tallos	3
12	2021-01-19	Plantas	120
12	2021-01-19	TallosPorPlanta	0.025
12	2021-01-19	TallosPorM2	0.14423076923076922
12	2020-12-14	Tallos	44
12	2020-12-14	Plantas	120
12	2020-12-14	TallosPorPlanta	0.36666666666666664
12	2020-12-14	TallosPorM2	2.1153846153846154
12	2020-11-19	Tallos	3
12	2020-11-19	Plantas	120
12	2020-11-19	TallosPorPlanta	0.025
12	2020-11-19	TallosPorM2	0.14423076923076922
12	2021-03-04	Tallos	7
12	2021-03-04	Plantas	120
12	2021-03-04	TallosPorPlanta	0.058333333333333334
12	2021-03-04	TallosPorM2	0.3365384615384615
12	2021-01-04	Tallos	18
12	2021-01-04	Plantas	120
12	2021-01-04	TallosPorPlanta	0.15
12	2021-01-04	TallosPorM2	0.8653846153846153
12	2021-06-28	Tallos	29
12	2021-06-28	Plantas	120
12	2021-06-28	TallosPorPlanta	0.24166666666666667
12	2021-06-28	TallosPorM2	1.3942307692307692
